client_id,path,sentence
0c847eccdfd27ac35552c97d635a344847f87994d0eec30bd247fa78cf87e7ddaa6484d269959057a2d746b95e6e3c3b4e23dc775cda19e900d47b19c3363462,common_voice_en_1699.mp3,Everything looked diffuse after she took the narcotic.
1ddb91a52e0688a28e27ed6373dac0dc99a99b4d19c74e3cd9dbde813ddda3965cc37b1ea0c84dfec881528a9a9bc9628550fa8be8ba70ffcc90689bd9211025,common_voice_en_17656384.mp3,"Don't overthink, just do it."
64b86582dca8fb4f0685e33c95d6114339519e57978d7fa5860c03bb011d12ab4f9a6316df8511041f1ac9ec1a049ea5943f32a14f0a8f07c419a184e71359d8,common_voice_en_17782099.mp3,"Watch out, blues ahead!"
225519b35cd100fc97774036f1095f057a70f922dcb4442d49934d3d2dc17992cefeb05ba29d08aa41faab04af2a72e193c100e5f2d52ecba12c4af519e0549d,common_voice_en_113639.mp3,"If someone isn't what others want them to be, the others become angry."
075ccc80d87e2832dc2fab91106c9bc023cae28c8b0410827786972d6190625e95464b5b3d23b97202164e11339990758b0cb5f510d7ab8c5a0e3849e2711ee4,common_voice_en_16189.mp3,I have been waiting for you here at this oasis for a long time.
72feb96765587052ec07dc9b7cada740152a70374b6994e17e1c65a1d4e77e2a8c66799788cdd57e9b4299b49f98930b2f5291c488a0fab9470efaa44694be08,common_voice_en_17274039.mp3,May I borrow some of your cartoons?
23753d58a1e8ef6d312580becf1f87052ae472af8d43413e9a36918a3143f2edb5ed791cba154684efc9e19a3cdc0aaf28bfbd6001ff5af5040730939cabb0f6,common_voice_en_12118827.mp3,That is not fair at all!
1e187f5cdb0147f47c3ba62349834f4747bd8820084420c281582108d9a25675a4924ee54779876152ea236346a37d7eb290ac3f241208b8c5f9a9b45d409d67,common_voice_en_17675938.mp3,"That guy over there likes to drink a lot, talk a lot, but do nothing."
5b3281cfafd44e10711e77941f0967c68900701abd73356a2431db0e67df79fc98f60a0a2567b177b4940bdde74d459ff55c9ac32df39a86fe3c53b5b4abc42e,common_voice_en_15735859.mp3,Form follows function.
aff38aed8a6a67b9a63871b60e1adfabd94eb2ec43b3cb6613e6df15fa1410bb5764e2c9d19f59960b0cded64ab73d286f04cc32f648d3424738934b087b2a1c,common_voice_en_17875753.mp3,The stems of the tall glasses cracked and broke.
0d66f40ed820105459db5d65c95a3bbdbdd97d1ba60b0a78c8041be6b1a16d840d7c97747131b63207b6e4dcaef7191502c4989332b7f30675eaf179308b2892,common_voice_en_17787575.mp3,I wrote my bachelor thesis with latex.
051427aae19a8edb1ecc7e438a117f63fc3358f1fd9d5ba9e35636bf8dfff88332469860d6c192fb09d67eaf614ca6916b0405adb4becfce54c8f274da1e999c,common_voice_en_125399.mp3,Thai dancers happily going through their steps in unison.
226e190bdb287a5fa5901f02b25b18443edc5c0326814837ea1451c7bf089780b4db6173756470aa93fc1e3f7ed10bda21714e21b73e4ff24f9f539f174e97c5,common_voice_en_17347856.mp3,Can we please leave now?
2b3d1b8e2170a1be2ed1f4b5c1c9779fdd302da6153efcba89c3da77568bf14b6f4ed48f8d647fb5647c0f6c3904fdd6c2dac47b5ec681859ba13a199a2b3627,common_voice_en_101879.mp3,An old man in a brown shirt stands while a crowd looks on
baf279b160fee169edad97c1a1fc2498df886f1ef13a680213f6e69e2316376d82462391055a847a0910549da3c177dc15e2327296c9509b987e2807ce68e820,common_voice_en_120615.mp3,Then why do you suppose he hasn't at least called up?
05c9f6d8e62ed4ac0bbe1d159a199468f3b7ae7f280c2854cff01d6f1e78e50ed37ba93d6808b07f09c44564f04af4b98c8eb70144f20bcf0bb015e4f65e68b8,common_voice_en_147994.mp3,Then a man approached.
04b965ad578c27e8e5a2bdfbebd3ea816a1453c61cadfbb3ba60ab2fb74bb3815ca35ea1b79abd80159b3567d78a2201c697388b61bb252f3254caaa6435ccf3,common_voice_en_17288229.mp3,"In addition, the feature axis is configurable."
7b1a468e963621bc24c01b848251cd1d5c454eafd16a0bf85be50548ba02a6723d194fe145e7e972a0f7cfbe1acf9b7c31623773e26369b832aa17c92de75b9f,common_voice_en_17718412.mp3,I guessed as much.
048096d52b262786bb06208d4242d4d4adc719725df2400ea1b274d007a2fc24c37d5eed45f99e19dcc200549e4642a586e852d0abbce3a5a82138ac794b0f56,common_voice_en_17264552.mp3,"After an avalanche buried the skiing resort, it was hard to determine its exact location."
1d173c64c2ce9aa5521357bfed7a092162ae2de314221054721607d9cc13f6ccc4b1d4180dbdd63c3d3f33e37e9ce6cc0d76186b17c4a9b4da2450189de9b20f,common_voice_en_17914760.mp3,The old warehouse is no longer storing any noxious chemicals.
273f88e7678eaaa3ab06eebdf83d00716e405d4397c4bcb130827c1b5fa904e5a31b3515a50e7a7aa46d9a7a69e09de2a0893445408aca28118767c51db35770,common_voice_en_176526.mp3,I think you're a great guy.
5b0c90885d2a74cca71be01b46ed0537074462061380a957985ace87789126e99b31fb9e8b3101e866cf75ed77b7cd230d965b382c0ed44a9fed403eb494eebf,common_voice_en_16953.mp3,How do you suppose Ken got that gun?
660723168aaaeb1b9c47dd7b687849b224210653ec702cd95372e6a83394e9845ccdfc14bf9cc00b46a0a4e8eebc89efdd7864afeb80ef96250fba67a0d7aa31,common_voice_en_16185483.mp3,My friend Murad is coming in this weekend.
030dee5546982bb142a0fdaba2f479ca28c4a9e4c20dd86a1ac35fcfea627f53f110cb5786b29ba46fee8d5ebe9300de04ea3f3038e17e0c0dff64cffc42a70f,common_voice_en_11289258.mp3,He washed the detritus from his hair.
2a9d45811060cc847d38e911fd710f74f41751c71dcc3407a478ebb64dbc2eb4cc2b257b3402dd86d874a78258a639097d8ae6e1442d79017119b57b48b34722,common_voice_en_17255492.mp3,"""I have clearly been discriminated because of my sex"", the feminist complained."
06581c837c981b8084d8331d4aea50afdccf34e3f84262253b2a62f84a3caa11eeaad0f3b9ba42ddbbaf56cb4e771d456a1fe82c9437a16221f41355403a5f21,common_voice_en_1384.mp3,How about once more around the park?
62176683e91548230963194b74902579d5c2885d3a819554347f1e4e4c6d721d8ebe7a2370f3f8ec021bdf3ad19326c7bc311d65a5b2e1b0bbf5c8c3da9613cd,common_voice_en_1176960.mp3,"James Watt didn't invent the steam engine, but he improved it significantly."
4c7fc09534732b5e1ad412aea58bea83ee6f794f744b6db4b667002b1437492979720db92d5e84d9948916a287a416f3b6d837cd37b291b82c8bfccdc67aaf15,common_voice_en_17268798.mp3,"You two in the last row, stop giggling!"
bd8d62c753fde3f20f84d5dd1e968755a1b2ba06c38f851596caa213bbb58af70bd925e808cba22f6dcfcfbaff85ce48dfc15d8d22cc93eaf4abe1f00e4ac2fb,common_voice_en_17249894.mp3,"Never advertise razors by shaving a monkey, it's cruel and results in lawsuits."
f59f0800479f3f75941133c99de02310c3f1474ac1f744a3ada67e9dc594497a49653fafedf1a3e684fc72fc3500e6bdfdf93f733c7c05556b1814be300e3282,common_voice_en_106483.mp3,He wrapped the twigs in a piece of cloth and put them back in his bag.
6e005bedee69cd619924758d4900a4c9753eb575ef833b53794e7d641d9688dad8667614e0b046e384b92e40addf786c6a6ccbcee1d28a1ddf9801ed91bdf117,common_voice_en_17353447.mp3,What else can I do?
421a3dc1a0d0234da563d66c1c13e940b8e5d327510f014281e94db4e4c556dafb5d57ff20ed0f79a2ba6532e699ea8cc3fffb1b37eb5cb3d2f07f5eef7ca1eb,common_voice_en_17585845.mp3,"He's an idol, but he's not a saint."
4b38ed5b1c8f19bbb61ba25cd7c1e72805d13ec9c54b1730bffc0d0fdbc46943e813b837a78600792aac038b1179ea71701c8dbd26edc8fe9c58ec6baa7ef890,common_voice_en_121475.mp3,I had seen all that it would presently bring me.
0a9e2e1ec16353b1d1864292c7e46547040b3b670744a8920dbf41b297cadae5c3de7156570f8d16fbdb604cca6380cbd4c4a5e1e5df813f6aee41d2f62c507f,common_voice_en_101919.mp3,Wait for the end of the war.
449ba75bf6869d1b73df0c0ad4fcd5af939e2f2769621d28333a513ebba267e1ee8a8d80a78143609112a1804e1720070e64f2101bb5c8deacfaf2d8fadb720c,common_voice_en_17353779.mp3,"They found all sorts of drugs at Howard's house: Cocaine, meth, heroine..."
1e1aad2c8157487a405b5138a6650f9f1d4171634ae1928be9b0552488154bf62ded25714dc4ea333aa7dd959898e961fd3b522b9fb80cd0e95fb4a7b58bdd24,common_voice_en_17452090.mp3,"Don't worry, I took a cab to get home safely."
6055e19ee9a2bccd2070499b4511a2c219b44e31fe487171443dc2ced5705b31fd3c11d64e01efa9ae43d29b6dd19ee7b3d6ce169563e0f32e52eb3b55bce272,common_voice_en_17393438.mp3,"Yes, it would be difficult."
0c17db47fa21410875fc4a0f6227b9a4dc639a491eb272165d38bd6c04b8ece6424c73bec3d4192e32a2901a10cbcf405a433820be7dcb2becef1b0eb407f91e,common_voice_en_17265586.mp3,Can I get the sandwich without pickles?
0efa4799b1dc96a1eac8138086839115cb8cd0df9ceebbdacecba834459f47c2f69316846a0549ebddb75b8b81d4ef16eb25ce0a7759b4adf7be205deff77711,common_voice_en_16047528.mp3,"In Ireland, the butter is always salted, why would anyone want it any other way?"
5a33ddf8f6b0dfc8c4fbe9252ccabf4e8d3105712e75daf0388df323ee0f62fb472ee60aa87bf6ac1b75418b37d076b3950a276bb291cbe5743d51b989102bbd,common_voice_en_17248052.mp3,"I like the avenger of the new episode, he really is a badass."
aa6020cbed18e1b8e0bd276a4d8131a0a92c5358ab475be064a8eca4216b5db6f515ddd4f8b60703e60927470f8236947502b62ebf4cd4ff84e7c89a9343dc26,common_voice_en_17258258.mp3,"Birds feed their offspring with spiders, worms, slugs and bugs."
271fd6a9c5c0e1f7ce39811faf4e9e9ce4715be322340fc8b35c661663fdf00fb52678d523789abf513bd7bb95eff2c1ab38ffe5697e1cc98c2276bcbb3f907c,common_voice_en_125010.mp3,It was such a gradual movement that he found it only by noticing the dots.
9d40273311d562dc0d35cf6817f56f66e467b42d46b5b4cc4cf8fda687f41e5cf4b741cc878fb52ba890d900c8ea61d3870430db087d83ba07d5c31a264c2c8a,common_voice_en_15903760.mp3,"When he got the call, Ali ran out of the store, down the street, and into the car."
feecea1f4e9c5d7f250b4dfd0760ccbc544939a54cbcace85bfdebd552eda283cea8d9648ca1807c947ba8126071c2f1000c8312e41e1db3334f8ced37ba1ef1,common_voice_en_165141.mp3,But in his heart he knew that it did matter.
648cdfad0ccf8664ce025ffe296854e73db0972e67472288a91e5e3a7eee51f5e407d35396eeb5f14db4ac3f48e52bdcba30121fb5fa062668cc39fccf06fc52,common_voice_en_16048321.mp3,Volleyball is almost equally popular in both genders.
26d8d307751ded08f93a283471825e6e747462b64b4d561c02f03f021949044cea4fe6b0bbe94e2f5e99f6366382866c9254a64f19a03c6c5584d964fd79221d,common_voice_en_17289234.mp3,"After lurking for a minute, the crocodile quickly sprang toward the young hippopotamus and ate it."
6b6f250cddfb39a3b24a6fdb947500e8beb9256456182baa3f58622cbc860dd81ca974ed58a6e24472516ab1abf42fd8bc471cb7f515dc572e6d621cfc1bb616,common_voice_en_17824000.mp3,But what are we to do?
6dadd1ac8accbf757957cd8c33b82dc295377dcc9a6e2b7fea80e0712db5418bf7980b805c61a8e6e81849985ebe4e421611f2741b7066037f51bdede11213a0,common_voice_en_114955.mp3,The boy told him then that he needed to get to the Pyramids.
a42d3b047221c7d3e65f40430bdfbe4e5424d6df039c69fa2511e199c81a7fa539396789e4439b1862c09aaca4b7c4b99cd58258f2ba7f73bdc29232ccf78072,common_voice_en_17938003.mp3,The longest journey begins with the first step.
7510033455def18a4699ba54e3c6c7c55bf9a199aaaf2dc56675b07059571b4ab8e65dd87a2e05fe19270e8fc2b48649cf5f010693c51c5a98f8e9ea56bcb2dd,common_voice_en_118035.mp3,The thing itself was almost entirely buried in sand.
dea5aa3ddf22a75c21bab082d1fbdfc46c1faf308a0b50305c0bfb5bfc6e9e01b677583d42453c84ee3a7e0ea7d2e5feb3b306c29c1123a5ec2c21fb9a82129a,common_voice_en_117338.mp3,I'll be right there.
00b4f0212e86f5e971680348bfe2d476638dfbb8f34a0ee1378429f539dae1b712455dd10f4649d6c0ba4f1d81a5d0b991a974b302360733384da61f77df5009,common_voice_en_152169.mp3,What is the movie schedule in the neighborhood
159a51541efb1e50125a76858545ee6d0554e84ad1e607c62b79b93eeff2008234579e1e55181d6ed42c3f30bc7cadfddfbc0ca651614eed016ce4e479081be7,common_voice_en_103112.mp3,He and his family went up north to the Arctic Circle to meet Santa Claus in Finland.
618a327bf72866a590a2bbdaa13c6553921157973f75562ab3a64a20f39a0f5e2f29c7f526a29ceb320255bf0c78f10a333de6c8b8b62ae13083b2fc27e94818,common_voice_en_17776051.mp3,Not in a month of Sundays.
b08a47240fb8ce3e4390c0c2620c78b5f3491607e920016887e080e99dacf4aad24cea04778f2e2b5047530b7c18cf628de7887777a8272e05013fcf71693c1b,common_voice_en_125540.mp3,"""Somewhere you are holding the person I love,"" the boy said."
23d3fda138a6a27a27423c176930361c022fa83b303a89cf2fbc83931e0cae6fdcc893945013676188772cf0e139c6e0955af1b5e2d94faa21c9fe81318eef73,common_voice_en_168331.mp3,"""What are you doing here?"" one of the figures demanded."
4c49484854ed56308a1f646fb5e1366fe17c8cb007296eb39a35a21bc1678591eceae822d53e47798f0efb604caa744d79c5216f83ad1918230e8c1c0cc8a71e,common_voice_en_17274212.mp3,Have you met Catherine?
12f8304f29c38d2cb6b40c97874623e440985b9405a2720ab2afbc548b5e85a642f05f719e978d450ddfc57a8a380da8114369d5ec9069c7575d8b7d00c534fc,common_voice_en_175502.mp3,A sleeping toddler has toppled out of his crib
0a7b3069e00252dcb04dd2869e3237d0970e890fc4fa6a78d7fbcfd3c23762c7c558db96ed8c8a78ff5fd856bc3a2cd3470f1096f07c0fbabd0f5ab36d8d5dbd,common_voice_en_1175989.mp3,"The very next day, he woke refreshed."
68204c230ed9571569ab3fa964cce6bbd7b11cdd0fec4f26fdee3c61805371103641e5671648efc0c657bda3f3b10a019a0805f175a52320d6e1c88e1efa594e,common_voice_en_15733742.mp3,The worst wheel always creaks most.
221dece7fad87b8b39914fb81ce0568413a12905a6802eb4c939e3263d0284a4dd076e63c4776b80695294b42d4343c4f31f3ccb857f7891118bb9eba3d789b1,common_voice_en_17956817.mp3,Fair exchange is no robbery.
bccf75dcb81d5d566363469ef000cd37d1ae921cb6e9ae42f2b90f6a2b65a43805b63424be10abf2b7d9072f1b57595b52ce8bab9db377075519e1eb7a4c5597,common_voice_en_17796041.mp3,An irregular petty war an armed mountaineer.
2eec6f8f3949e5eb8df300df57326ab9929ba7a7faab6bdcd15efe5d60e4e58d1825baf6a870330ad822e1e191f414805dc776319924cbc05a146f9a82809091,common_voice_en_17388981.mp3,This variable is set to indicate the present time.
3a89e97a5c19f4417f05a7d6b1f842506b05163654bb317fa03c3b7c4366b6c94a9f329c7877862b0b06828547b7dddfdcc05e70a5490a94e81cb803d99cbc9d,common_voice_en_175889.mp3,The microphone put out a muffled signal.
003930678b60d5e222a9e607b7d51a669ed40c7f8c1d557527d0697d1fd5828e729d7471be44bff8557f633c4d948e72921c3dd5703513c907398f3cf5dca891,common_voice_en_16812.mp3,"""But don't worry,"" the alchemist continued."
048c6b2b92726d96c1a561e526f3e039634c608af703ac6e722f7e7aa210a0a734516735f6b51004a38fceb39fef156e0318d4b0f898734fbbd015bbc66f39a9,common_voice_en_17283664.mp3,A new remuneration scheme has been announced by the government.
7d4a829538175377678b6b661b88313ceeb790a22e71c69a766f6bd0e506af6fca42df2e49e4da9547387be18b7187565285404e6ec439473ab3d79e7446096f,common_voice_en_17923118.mp3,This section deals with the caveats of the proposed method.
9951e3e152c79c4d9371dd663db07406de7064beaeca7a16ec96e16917cf5a9830259584e1d89fa747dfa0bdfc7101dc507f734d6b7e3d40987ef16b07adcce0,common_voice_en_17391288.mp3,"On a scale from one (for not at all) and ten (for very much), how much pain do you feel?"
448d4f5a9dbc0171b2f7203136213d28ce50870df26bb2266b90a3741002c353b1f3f2a207f94e1107dd1de5a4b2d066232e381e0ec12bfc5e1865246c850bb6,common_voice_en_17280163.mp3,We took a visit to a seed bank last week.
c724166a0f04c3da9d7881e706c8e5f34fe69bb5ca4c8f344f484d5f3419ed90d58e5845ac7172a3b756124f94a7339cf61233fc1dc1cfd96e030189c2134e64,common_voice_en_17270158.mp3,"After the dance, they went straight home."
66985e12fe6843f06b761fac3f5879976ea1850e684958044ff7eb35a0e50a6010d18ae83c875e618fd95c202ae9ce4d45b7406c5112a1671ec2d048a6e76ccf,common_voice_en_17297655.mp3,However did you manage that?
bd8803988dfa35f865944eca1d8fcb2f2f8d4eea6511dfd568997020a0847ab26fa7601d4bb20c0a408524a8dc64d48101ce9696999981a3677efca11ae035a7,common_voice_en_17897035.mp3,"What the eye doesn't see, the heart doesn't grieve over."
eae960f6375a9059934faae15f36779e8f3052b01c866e81d04a381f879584ce5b69e4cfee6cc0480dec11019f917be49ee90b8c1ca4b2daaeb92661f4e33861,common_voice_en_139145.mp3,I didn't know whose it was.
44db36ef9fe6431343e8d7c3a358cc890585d401b861c7b8ba535b8f65cb9184f5c11e20c8285deff530099c1260232d93eb213a4b62ba09f212f3fffe778fb3,common_voice_en_178056.mp3,Are you enjoying London?
8a76be72d65433274dec006852575e4d1bd59c66777da8b4831f2a2d85809ca26ac1900823ec546cc00ee8417cf2a38fe6cf84cd0032d1e36c5d3e39f1805b8d,common_voice_en_101613.mp3,Nothing personal in it.
7e3ccfef574aec3fc13b5741c621f98a865ff3bfb6a2f080ff363283ea32f61799f39914e016a922c2b8397bf10cb598f90efd430d74b93491978cad1c7a7dc1,common_voice_en_17716622.mp3,"Just, how big is that closet?"
c69d314318ccb3bd292de1f14006249b8eeee473a610f3e2c6b4ef776930bd2f60bd791a9844615795d3d8bcc7eb98767939e1e58ebf6f8ab89638af8d5f3873,common_voice_en_17730642.mp3,Comprising all men capable of bearing arms.
21a052bf4a37adfa858733a79c210b275ce589b836b7a24acc84f34f86880969e45341ec6745f24b4f9a22afa8d6329647df4ca0171602f4aa86a139262a9c16,common_voice_en_17360130.mp3,"""I don't know,"" she said."
49cd2ede30930226c9d200cb38c605070ae996262cb0a33c00ee75fdf71e49010cd42488ddef9c1f382be881ccf2517e5623de7eb2071678839d93d47bf28f83,common_voice_en_170169.mp3,Can you hear me?
cda01499da9730d673cd0e5ac07dd6ad382c23c3cf5a97913cdf1b27058594ef11c4aa9f474e4bd5056097177988afeb6c18d1a7b5a7f495d9fb29d7323152db,common_voice_en_17276454.mp3,Thirty-two Turkish tourists took a trip to a turkey farm.
0c17db47fa21410875fc4a0f6227b9a4dc639a491eb272165d38bd6c04b8ece6424c73bec3d4192e32a2901a10cbcf405a433820be7dcb2becef1b0eb407f91e,common_voice_en_17265584.mp3,What do you want of me?
15ad20591d1050ed92658b076a52fe2ea3ca30d51aed41e3a7ea46d163d23309e51c0a368f4aa3e8030b62652f9212ab86580d6fe3dbaf1d78b2e4dd347c24c1,common_voice_en_17356866.mp3,"It frightened the deer, scaring her into the road."
30be33cc0eb14e7773c60ce3987d86e3feca18b02ee39e3047012a810bbc669217a7b6a8d1fd3336be91e2ecf3afadd12219d78b7655f6cadea8c46830c80902,common_voice_en_17264720.mp3,"When blending is activated, the alpha channel is used to encode the opacity of a texture."
b41076690a739afe661d09276bfdb1df31e248853fcc7c4850aee2bc79a4b015477b3614e7999227fabdc7e1efcadb65a202b5561199bcd515ec174a56a1f9a4,common_voice_en_13472957.mp3,Smooth water runs deep
5e47460b3698561c0b0b33bf630f4bf601ca644658d9e507315bd030b570897c5d3644e960c8ed4493267abcc02fb44a1ca93da8b4f877244a307926664b8dba,common_voice_en_1742052.mp3,I saw that once before.
a1b8591e4dcf6a34258e2c193b10776b268fca4eadf47bdc275230750aeea4af5b2e21890957b7c5129e9f65f18afafaec306820f064c6e6144858bf959ab8f1,common_voice_en_168907.mp3,Nobody's going to rush me into anything!
e11475994ee33a3a3d27f39c0ba779fb5e0c3b6cb55eb3d40c42a01c88a0a43711fff27d3de07e2453a33a8e7c1baf23dc06419ad0fd5abbd8f439c8ea02fd38,common_voice_en_15733954.mp3,Katy Perry is a famous American singer.
1ef52040663825ba89db5592c542e67c8f1a93ac49fcb14f5c17cc1b18afb6dc7e30521c5aabdf5c8fc072b19c7f959b69afb9204da5ffef066dadc2f30f21d8,common_voice_en_15663822.mp3,Make a virtue of necessity
165ab065f5b7a433801cc855c998a9425632a6e8882bca220f508bdb9e4c38f22218647d8324ca91dba553fd49e5edbfa34d62250ba0769080b33bfa68e8ab4a,common_voice_en_17267738.mp3,"Let's start it all over again, how about that?"
749e6c58c40e4d3816107aaf41fa8b4e4f4380dc7740343f9b07a56dc730a51668235be4fdbb3c9b8828cb645aea401fa816efaaccbdbebe505d080712f92004,common_voice_en_107113.mp3,Two boys on ice skates race on an outdoor ice rink.
325436532147377b3d548b125377148cd8f738e02cc635e1276a848c8e763a0085796dd8cf44321e5e2f2b3f6382da753035db8ba53eb847e249e020b2c05599,common_voice_en_17269333.mp3,Are you going to Kyoto this June?
0f58a3d4e1b0baa8e93684cc062cb1dde71e2b2fe83400109354d3760cd1c8d2b2f7ab346f6f55fa4d7abb72383d4b11abbd32b669c674d13f38c6b3f13e7b75,common_voice_en_13496.mp3,"But, most important, he was able every day to live out his dream."
125b32285c26e097824551555dd0f98e9c1bacaf6175d68e14b666a54e16af2e76d0c929f1f8a389d8070dcbd5c7a197dbb4615117506a958ec3973b1334f51d,common_voice_en_171538.mp3,The alchemist followed as the boy's horse ran for almost half an hour.
91807d56af70ce53d0eb266d5b6ef83c75ae248d4dd73fc562d771cdd7e6425db1d8a0e1c8b5744de010a86b43fb44297b398ba20e5f0760259cc44a87121b1c,common_voice_en_154406.mp3,Sand is kicked up as two animals run
3a8269050734b324b9dc49d091c291edce0c70ef67e45f76219ea23537b52568ea87e4fe71dbac487eb22a5453198c8558da98fa33e7cee0e531fef93ded23c9,common_voice_en_155988.mp3,Man in Santa suit socializes at holiday event.
343e217e6b87c6c730cf34927ae0e98e18d19e55bbb790200d5ce1d61287be0c687a0cc3c2f264ab15d0fd72b39170feaa157acf7127efaf9465aca666680fe8,common_voice_en_17282729.mp3,"Okay, that seems fair."
c065e6b3ef78a5919904f09d5d865997e6d2085c12984e71059024271723a663bb61b5803ddd27f5f2a5df3cd0f042487d57b1af8de0b56e96bac0f684530b7a,common_voice_en_17278760.mp3,"No matter how much he offered, Scott would not accept the deal."
a18ea6918e1deeaea6f0049f6e1501e2cc129a5e69440df8dc2cb0c70a9aee808de9a3a98e6d3877cfedc63710637133c2de77f4a9cc38e9a900c4da4e084bb7,common_voice_en_17836243.mp3,Algorithms are simple to implement.
8d031312da303dc86c183e496575650aa5a1b6d33a2f963924b18afaea5fcb016a9aca203e827c1478c78ccea84571d96685265cd914a01959e361b0a175acfa,common_voice_en_175041.mp3,"""I'm going with you,"" the boy said."
9427f426f1d56ab87429d53e3cfc3954598976f076320a50f8a0582f389736e770d8f7950414d62a07a002a00dde073b6d2e4bcc801de3f546c56e6e897ab632,common_voice_en_17293552.mp3,"Ironically, you just gave me the perfect alibi."
29a95620946719d2a7d17f0d3d1ff80ebe9269df3f48cd2f0a96d7c09e46d0b143bcec7143917045c4bbce1c0046c01e52a6812ccac786693e8a185bbe072754,common_voice_en_17275584.mp3,He has modified a t-rex game for a Christmas event.
0024b7a05bfd6823fe666de5fea0024ba4debce193aa564e1487a8026653858f1d23a48e9efccf221f00c4dc3c7c3e121bb1737422ee4e7ad0f1442558057b63,common_voice_en_17258297.mp3,"Check the copyright, trademark and patent information contained on the website."
11c6d46aa22288700a93c58aad9d915d9b8271155aa9ea8a739cf134c193a34fda238657434e3fa5e386082130ef435e244701632e82614406959a2570a796f5,common_voice_en_163020.mp3,He said that everything has its own destiny.
67b6d661500d73b8ad8c39c22db8809735a10539650ee3b90fb71341b7d27bc690cf96c0fa6abdefc80002bc14c26c9e2569d963c5e5c54f59c21ca3b1086ef5,common_voice_en_129603.mp3,"a lot of patience, but shepherds know all about patience."
09875bd91c23dd7fadfceab08337b15ad7101c1de510efb9f580a22de7bcd71d8c77f9b52e7c899d0d41bdfcf9250c1934c5d6e7c00dd3a56fe2d045dc372ae5,common_voice_en_124873.mp3,Did she discuss it with you?
5beae5585eb31b1ce8fa74c16771051c85af79e858315e0c80e77797ad9716e36aeafb7dcd82ace79bf6b691c9361d6d962a5291832cf04f8e8e50f77bcb8430,common_voice_en_15733858.mp3,"Next time it rains, please call me."
34c12c464abdcb1e9fcd7471e392485a0643de4db3dc5cba978319d90cb0df10dbea148ed74237e26166a7934dfdff02a2b324bcc54da143edbc481aa15d48d0,common_voice_en_15743189.mp3,The ink stain dried on the finished page.
0ecf8d6b0ac823f94af7070a820ecac675242cfb35da2300ed698310abb7f730814674d702d4bfe33d4abcd5864420ef8ab51a5ed31da2c39aa73738855b4714,common_voice_en_17344943.mp3,Did anyone else share this lab at the time?
2eb35dd3e8f90644e47fa6be73aff9e17579faaade14fff53838bea2098777a76a25eeceee945d3ff7f677fcc6dd76c7d5e5119afb0ddccacaa4e19e94e3b16d,common_voice_en_172994.mp3,"After the accident, his bicycle had to be repaired."
879a5e2a4257fdf5a79998a76b51d02c0817dc75b1bb4ce0c439c5b31453efa4f992b1224ae29aed8db1d23e89e1e422c94964de028d8cf7868a2fbb26c23e3c,common_voice_en_17758238.mp3,I have it here.
20b4c115dd23181f00d2929a1055d263a55a0dd104376053b9bcb06e090654968d72c8589d2a7a889ce220432655f03b4884a7239a84c2dcd47e614e7399c80b,common_voice_en_128194.mp3,But the Englishman was exultant.
aedd22e5f37743c1d3d4b558ed1baaf68823ddeed0db87a538240eafb01e4b5b6730c43c0b0804692c161f1634a7dda10e4bc4984f1d2d5b3d6780c0337a663f,common_voice_en_17357047.mp3,"Perusing the woods in the night, she could only rely on her instincts."
49bd82785890fa12b329093c43b7845580c2c7f5960c4403d1ec9eaba22472a6a88fe83f7da01fe45247428de42bdb247ec88c5d21ff419bdd8a3ad1a89e3e87,common_voice_en_1371137.mp3,It takes a good trap to capture a bear.
02bff360a0ec79ba0e259c5c57f5f52d5ed0555e42464bf1bcc3d102163319a5c993b029fcc6f413815e051bfe443c0beacf3f62fe8012bc9a8be3da1e2de4f5,common_voice_en_17260286.mp3,"What do you advise, sir?"
275533f8520328d0ce137ac668e55a29300f62f977aa975c572591ff572f642d31dd4380d5d85a88f1d8095a87718d74c4ab7f372eba8662b8ef16f6287a4b8b,common_voice_en_128024.mp3,Two ladies are shopping at Target for various items they had put on their shopping list.
fccc2c392072cee0290895e6962f3d80d6a6596f9b90e6df322924cd571339006beddb4c9763b6d2d0c920d17d2c8590f7ad01651cf8b31db766276adc25a61e,common_voice_en_1663246.mp3,That is quite true.
accf071e00607f43c5eac4e28d43c6a0dcc6f60aef7cf77b08ead182c7390e9c93fb76c5c17e0d06199d93e1bfe4feb39544b18fbe81415d4c64edce0d7e0bf0,common_voice_en_176869.mp3,"But as he saw them lying there on the ground, another phrase came to his mind."
d533d06796188666760bb4f863b5cc31e9cecbbe0cd9a744ed7c6853c8d95a971b9dfd8b489e4fe89268fd1d0443bbef589910cc4a9f952caf48034e4bb804a6,common_voice_en_125325.mp3,Elizabeth reclined gracefully.
5beae5585eb31b1ce8fa74c16771051c85af79e858315e0c80e77797ad9716e36aeafb7dcd82ace79bf6b691c9361d6d962a5291832cf04f8e8e50f77bcb8430,common_voice_en_15733860.mp3,There is no fool like an old fool.
61374b7ce53e3458090f8594d59a2f04b6b1a60de009b32b520dd22c7aed60d662eb2ae6d67354e6bb7a848dbcbbc0b90e551fcc5929e8d2eca14fe78e949683,common_voice_en_17688788.mp3,"After being sealed for more than eighty four years, the vault was finally opened in twenty-fourteen."
